Date,00700,09988,03690,01024,01810,09618,00388,02318,03988,00939,09888,00005,01211,09999,09626,09961,01398,00857,00883,00981
2021-09-28,455.990000,150.900000,251.800000,86.000000,21.900000,299.200000,474.000000,55.100000,2.710000,5.410000,153.300000,23.818000,80.730000,133.400000,566.500000,232.800000,4.240000,3.930000,8.970000,22.000000
2021-09-29,451.330000,148.300000,250.000000,84.600000,22.000000,293.800000,474.800000,54.550000,2.750000,5.570000,151.400000,41.250000,79.530000,131.900000,521.000000,233.400000,4.330000,3.670000,8.730000,22.450000
2021-09-29,451.330000,148.300000,250.000000,84.600000,22.000000,293.800000,474.800000,54.550000,2.750000,5.570000,151.400000,24.218000,79.530000,131.900000,521.000000,233.400000,4.330000,3.670000,8.730000,22.450000
2021-09-30,447.830000,142.200000,246.600000,82.700000,21.350000,283.200000,479.800000,53.250000,2.760000,5.580000,148.400000,40.950000,81.000000,131.500000,507.000000,234.800000,4.330000,3.690000,8.700000,22.050000
2021-09-30,447.830000,142.200000,246.600000,82.700000,21.350000,283.200000,479.800000,53.250000,2.760000,5.580000,148.400000,23.918000,81.000000,131.500000,507.000000,234.800000,4.330000,3.690000,8.700000,22.050000
2021-10-04,443.570000,137.000000,236.800000,81.100000,20.550000,274.600000,475.200000,51.250000,2.720000,5.480000,145.900000,23.468000,80.600000,126.900000,499.800000,239.800000,4.270000,3.690000,8.740000,21.600000
2021-10-04,443.570000,137.000000,236.800000,81.100000,20.550000,274.600000,475.200000,51.250000,2.720000,5.480000,145.900000,40.500000,80.600000,126.900000,499.800000,239.800000,4.270000,3.690000,8.740000,21.600000
2021-10-05,436.770000,135.300000,233.600000,79.350000,20.850000,275.600000,474.000000,51.000000,2.730000,5.540000,143.800000,41.100000,82.200000,126.900000,486.800000,239.200000,4.310000,3.970000,8.960000,21.650000
2021-10-05,436.770000,135.300000,233.600000,79.350000,20.850000,275.600000,474.000000,51.000000,2.730000,5.540000,143.800000,24.068000,82.200000,126.900000,486.800000,239.200000,4.310000,3.970000,8.960000,21.650000
2021-10-06,433.280000,137.300000,228.600000,79.500000,20.550000,273.200000,471.200000,52.600000,2.720000,5.500000,143.300000,42.450000,79.930000,128.000000,490.000000,244.400000,4.270000,4.140000,9.170000,21.600000
2021-10-06,433.280000,137.300000,228.600000,79.500000,20.550000,273.200000,471.200000,52.600000,2.720000,5.500000,143.300000,25.418000,79.930000,128.000000,490.000000,244.400000,4.270000,4.140000,9.170000,21.600000
2021-10-07,457.540000,147.300000,250.800000,86.250000,21.350000,290.000000,478.800000,56.300000,2.740000,5.520000,150.300000,43.250000,82.870000,139.000000,524.500000,248.000000,4.350000,4.040000,8.850000,21.900000
2021-10-07,457.540000,147.300000,250.800000,86.250000,21.350000,290.000000,478.800000,56.300000,2.740000,5.520000,150.300000,26.218000,82.870000,139.000000,524.500000,248.000000,4.350000,4.040000,8.850000,21.900000
2021-10-08,467.640000,155.500000,256.000000,83.750000,21.150000,296.200000,472.000000,57.850000,2.730000,5.490000,152.900000,43.850000,82.000000,145.000000,542.500000,246.000000,4.370000,4.060000,8.900000,21.700000
2021-10-08,467.640000,155.500000,256.000000,83.750000,21.150000,296.200000,472.000000,57.850000,2.730000,5.490000,152.900000,26.818000,82.000000,145.000000,542.500000,246.000000,4.370000,4.060000,8.900000,21.700000
2021-10-11,481.420000,167.800000,277.400000,88.000000,21.650000,311.600000,471.200000,59.850000,2.720000,5.470000,162.700000,45.000000,86.270000,151.600000,568.500000,247.800000,4.360000,4.110000,,21.950000
2021-10-11,481.420000,167.800000,277.400000,88.000000,21.650000,311.600000,471.200000,59.850000,2.720000,5.470000,162.700000,27.968000,86.270000,151.600000,568.500000,247.800000,4.360000,4.110000,,21.950000
2021-10-12,468.990000,161.300000,269.000000,82.750000,21.100000,304.400000,462.200000,56.750000,2.730000,5.490000,156.200000,44.950000,84.600000,148.800000,541.000000,252.000000,4.370000,4.030000,,21.600000
2021-10-12,468.990000,161.300000,269.000000,82.750000,21.100000,304.400000,462.200000,56.750000,2.730000,5.490000,156.200000,27.918000,84.600000,148.800000,541.000000,252.000000,4.370000,4.030000,,21.600000
2021-10-15,481.030000,161.800000,280.800000,84.750000,21.250000,314.800000,469.000000,57.450000,2.740000,5.470000,161.000000,29.018000,91.000000,149.300000,550.000000,258.000000,4.350000,4.030000,,21.600000
2021-10-15,481.030000,161.800000,280.800000,84.750000,21.250000,314.800000,469.000000,57.450000,2.740000,5.470000,161.000000,46.050000,91.000000,149.300000,550.000000,258.000000,4.350000,4.030000,,21.600000
2021-10-18,482.390000,162.900000,280.400000,82.200000,21.350000,317.800000,470.600000,56.800000,2.730000,5.430000,167.700000,29.168000,92.270000,149.300000,537.000000,253.800000,4.310000,4.090000,,21.950000
2021-10-18,482.390000,162.900000,280.400000,82.200000,21.350000,317.800000,470.600000,56.800000,2.730000,5.430000,167.700000,46.200000,92.270000,149.300000,537.000000,253.800000,4.310000,4.090000,,21.950000
2021-10-19,484.330000,164.800000,285.600000,90.000000,22.500000,323.000000,482.800000,58.000000,2.770000,5.470000,169.300000,46.150000,93.670000,153.400000,601.500000,243.600000,4.370000,4.090000,,22.450000
