Date,HSI,HSTECH,USDCNH,VHSI,BTC,HSI_norm,HSTECH_norm,USDCNH_norm,VHSI_norm,BTC_norm,Fused_macro,Fused_equal
2021-08-11,26660.160000,6820.680000,6.480000,19.980000,45564,,,,,,0.000000,0.000000
2021-08-12,26517.820000,6719.190000,6.470000,19.780000,44403,,,,,,0.000000,0.000000
2021-08-13,26391.620000,6589.540000,6.480000,19.790000,47809,,,,,,0.000000,0.000000
2021-08-16,26181.460000,6420.140000,6.470000,20.660000,45996,,,,,,0.000000,0.000000
2021-08-17,25745.870000,6218.890000,6.490000,22.890000,44692,,,,,,0.000000,0.000000
2021-08-18,25867.010000,6226.690000,6.480000,22.110000,44724,,,,,,0.000000,0.000000
2021-08-19,25316.330000,6044.030000,6.500000,24.720000,46756,,,,,,0.000000,0.000000
2021-08-20,24849.720000,5895.060000,6.500000,27.200000,49324,,,,,,0.000000,0.000000
2021-08-23,25109.590000,6021.270000,6.480000,25.330000,49540,,,,,,0.000000,0.000000
2021-08-24,25727.920000,6446.180000,6.470000,23.000000,47715,,,,,,0.000000,0.000000
2021-08-25,25693.950000,6458.970000,6.470000,23.100000,48995,,,,,,0.000000,0.000000
2021-08-26,25415.690000,6337.030000,6.480000,23.560000,46832,,,,,,0.000000,0.000000
2021-08-27,25407.890000,6322.280000,6.460000,23.910000,49064,,,,,,0.000000,0.000000
2021-08-30,25539.540000,6391.170000,6.460000,23.240000,46993,,,,,,0.000000,0.000000
2021-08-31,25878.990000,6607.780000,6.450000,22.130000,47130,,,,,,0.000000,0.000000
2021-09-01,26028.290000,6693.660000,6.450000,20.430000,48819,,,,,,0.000000,0.000000
2021-09-02,26090.430000,6801.470000,6.450000,19.760000,49274,,,,,,0.000000,0.000000
2021-09-03,25901.990000,6728.840000,6.430000,20.210000,49999,,,,,,0.000000,0.000000
2021-09-06,26163.630000,6778.490000,6.450000,19.530000,52672,,,,,,0.000000,0.000000
2021-09-07,26353.630000,6887.940000,6.460000,18.700000,46780,,,,,,0.000000,0.000000
2021-09-08,26320.930000,6871.280000,6.450000,19.710000,46061,,,,,,0.000000,0.000000
2021-09-09,25716.000000,6560.390000,6.450000,21.800000,46386,,,,,,0.000000,0.000000
2021-09-10,26205.910000,6748.360000,6.440000,19.730000,44843,,,,,,0.000000,0.000000
2021-09-13,25813.810000,6595.030000,6.440000,21.110000,44950,,,,,,0.000000,0.000000
2021-09-14,25502.230000,6502.350000,6.430000,22.040000,47078,,,,,,0.000000,0.000000
2021-09-15,25033.210000,6298.090000,6.430000,23.650000,48131,,,,,,0.000000,0.000000
2021-09-16,24667.850000,6232.930000,6.450000,25.180000,47748,,,,,,0.000000,0.000000
2021-09-17,24920.760000,6452.190000,6.470000,24.140000,47283,,,,,,0.000000,0.000000
2021-09-20,24099.140000,6271.370000,6.480000,29.840000,42871,,,,,,0.000000,0.000000
2021-09-21,24221.540000,6242.610000,6.480000,28.700000,40651,,,,,,0.000000,0.000000
2021-09-23,24510.980000,6300.490000,6.460000,26.550000,44869,,,,,,0.000000,0.000000
2021-09-24,24192.160000,6159.960000,6.460000,27.750000,42820,,,,,,0.000000,0.000000
2021-09-27,24208.780000,6103.890000,6.460000,26.540000,42173,,,,,,0.000000,0.000000
2021-09-28,24500.390000,6231.550000,6.460000,25.510000,41022,,,,,,0.000000,0.000000
2021-09-29,24663.500000,6179.430000,6.480000,24.990000,41537,,,,,,0.000000,0.000000
2021-09-30,24575.640000,6101.520000,6.450000,24.670000,43823,,,,,,0.000000,0.000000
2021-10-04,24036.370000,5973.800000,6.450000,27.510000,49227,,,,,,0.000000,0.000000
2021-10-05,24104.150000,5955.220000,6.450000,26.880000,51469,,,,,,0.000000,0.000000
2021-10-06,23966.490000,5866.150000,6.450000,26.530000,55323,,,,,,0.000000,0.000000
2021-10-07,24701.730000,6172.040000,6.450000,24.260000,53784,,,,,,0.000000,0.000000
2021-10-08,24837.850000,6206.770000,6.440000,24.070000,53915,,,,,,0.000000,0.000000
2021-10-11,25325.090000,6403.690000,6.460000,23.450000,57477,,,,,,0.000000,0.000000
2021-10-12,24962.590000,6199.750000,6.450000,24.070000,56016,,,,,,0.000000,0.000000
2021-10-15,25330.960000,6318.910000,6.430000,21.710000,61673,,,,,,0.000000,0.000000
2021-10-18,25409.750000,6324.270000,6.430000,21.330000,62056,,,,,,0.000000,0.000000
2021-10-19,25787.210000,6518.590000,6.380000,20.490000,64279,,,,,,0.000000,0.000000
2021-10-20,26136.020000,6691.330000,6.390000,20.220000,65979,,,,,,0.000000,0.000000
2021-10-21,26017.530000,6636.180000,6.390000,20.170000,62210,,,,,,0.000000,0.000000
2021-10-22,26126.930000,6754.340000,6.380000,19.370000,60690,,,,,,0.000000,0.000000
2021-10-25,26132.030000,6744.740000,6.380000,18.750000,63067,,,,,,0.000000,0.000000
2021-10-26,26038.270000,6654.190000,6.380000,18.580000,60311,,,,,,0.000000,0.000000
2021-10-27,25628.740000,6441.620000,6.390000,19.130000,58438,,,,,,0.000000,0.000000
2021-10-28,25555.730000,6445.170000,6.390000,19.080000,60583,,,,,,0.000000,0.000000
2021-10-29,25377.240000,6375.850000,6.400000,19.360000,62243,,,,,,0.000000,0.000000
2021-11-01,25154.320000,6279.390000,6.390000,20.030000,60915,,,,,,0.000000,0.000000
2021-11-02,25099.670000,6314.310000,6.400000,20.330000,63222,,,,,,0.000000,0.000000
2021-11-03,25024.750000,6273.440000,6.390000,20.240000,62919,,,,,,0.000000,0.000000
2021-11-04,25225.190000,6375.320000,6.400000,19.150000,61413,,,,,,0.000000,0.000000
2021-11-05,24870.510000,6276.520000,6.390000,19.990000,60974,,,,,,0.000000,0.000000
2021-11-08,24763.770000,6193.980000,6.390000,20.790000,67528,,,,,,0.000000,0.000000
2021-11-09,24813.130000,6221.850000,6.390000,20.060000,66904,,,,,,0.000000,0.000000
2021-11-10,24996.140000,6349.940000,6.400000,20.180000,64933,,,,,,0.000000,0.000000
2021-11-11,25247.990000,6464.530000,6.390000,19.990000,64807,,,,,,0.000000,0.000000
2021-11-12,25327.970000,6565.530000,6.380000,19.670000,64135,,,,,,0.000000,0.000000
2021-11-15,25390.910000,6601.150000,6.380000,19.600000,63598,,,,,,0.000000,0.000000
2021-11-16,25713.780000,6712.310000,6.390000,18.950000,60089,,,,,,0.000000,0.000000
2021-11-17,25650.080000,6672.280000,6.370000,18.670000,60368,,,,,,0.000000,0.000000
2021-11-18,25319.720000,6474.550000,6.380000,19.070000,56955,,,,,,0.000000,0.000000
2021-11-19,25049.970000,6457.970000,6.390000,19.340000,58083,,,,,,0.000000,0.000000
2021-11-22,24951.340000,6410.890000,6.390000,19.610000,56309,,,,,,0.000000,0.000000
2021-11-23,24651.580000,6323.480000,6.390000,20.460000,57573,,,,,,0.000000,0.000000
2021-11-24,24685.500000,6292.160000,6.390000,20.030000,57172,,,,,,0.000000,0.000000
2021-11-25,24740.160000,6358.540000,6.390000,19.370000,58935,,,,,,0.000000,0.000000
2021-11-26,24080.520000,6151.990000,6.390000,23.890000,53731,,,,,,0.000000,0.000000
2021-11-29,23852.240000,6099.350000,6.390000,24.930000,57795,,,,,,0.000000,0.000000
2021-11-30,23475.260000,6028.630000,6.370000,24.260000,56883,,,,,,0.000000,0.000000
2021-12-01,23658.920000,6058.800000,6.370000,23.330000,57210,,,,,,0.000000,0.000000
2021-12-02,23788.930000,6017.560000,6.370000,23.470000,56496,,,,,,0.000000,0.000000
2021-12-03,23766.690000,5925.520000,6.370000,23.050000,53632,,,,,,0.000000,0.000000
2021-12-06,23349.380000,5727.490000,6.370000,25.440000,50562,,,,,,0.000000,0.000000
2021-12-07,23983.660000,5968.500000,6.360000,22.610000,50595,,,,,,0.000000,0.000000
2021-12-08,23996.870000,5970.230000,6.340000,21.300000,50474,,,,,,0.000000,0.000000
2021-12-09,24254.860000,6103.160000,6.380000,19.860000,47597,,,,,,0.000000,0.000000
2021-12-10,23995.720000,6035.230000,6.380000,19.870000,47137,,,,,,0.000000,0.000000
2021-12-13,23954.580000,6022.230000,6.370000,19.460000,46704,,,,,,0.000000,0.000000
2021-12-14,23635.950000,5884.820000,6.370000,20.610000,48367,,,,,,0.000000,0.000000
2021-12-15,23420.760000,5795.440000,6.370000,20.860000,48872,,,,,,0.000000,0.000000
2021-12-16,23475.500000,5822.140000,6.380000,20.010000,47628,,,,,,0.000000,0.000000
2021-12-17,23192.630000,5680.470000,6.390000,21.380000,46172,,,,,,0.000000,0.000000
2021-12-20,22744.860000,5498.490000,6.380000,23.820000,46895,,,,,,0.000000,0.000000
2021-12-21,22971.330000,5612.690000,6.370000,21.700000,48902,,,,,,0.000000,0.000000
2021-12-22,23102.330000,5685.290000,6.380000,20.670000,48600,,,,,,0.000000,0.000000
2021-12-23,23193.640000,5638.310000,6.370000,19.920000,50801,,,,,,0.000000,0.000000
2021-12-24,23223.760000,5619.390000,6.370000,19.890000,50786,,,,,,0.000000,0.000000
2021-12-28,23280.560000,5569.420000,6.370000,20.380000,47545,,,,,,0.000000,0.000000
2021-12-29,23086.540000,5471.870000,6.370000,20.890000,46462,,,,,,0.000000,0.000000
2021-12-30,23112.010000,5475.700000,6.370000,20.160000,47123,,,,,,0.000000,0.000000
2021-12-31,23397.670000,5670.960000,6.360000,19.550000,46220,,,,,,0.000000,0.000000
2022-01-03,23274.750000,5640.470000,6.370000,19.420000,46430,,,,,,0.000000,0.000000
2022-01-04,23289.840000,5581.900000,6.370000,18.720000,45837,,,,,,0.000000,0.000000
2022-01-05,22907.250000,5323.470000,6.370000,20.060000,43426,,,,,,0.000000,0.000000
2022-01-06,23072.860000,5396.650000,6.390000,19.420000,43098,,,,,,0.000000,0.000000
2022-01-07,23493.380000,5503.910000,6.380000,18.630000,41547,,,,,,0.000000,0.000000
2022-01-10,23746.540000,5625.500000,6.380000,18.650000,41832,,,,,,0.000000,0.000000
2022-01-11,23739.060000,5619.670000,6.380000,18.540000,42733,,,,,,0.000000,0.000000
2022-01-12,24402.170000,5899.820000,6.360000,18.680000,43901,,,,,,0.000000,0.000000
2022-01-13,24429.770000,5796.780000,6.360000,18.140000,42560,,,,,,0.000000,0.000000
2022-01-14,24383.320000,5769.050000,6.360000,18.410000,43073,,,,,,0.000000,0.000000
2022-01-17,24218.030000,5724.500000,6.350000,18.840000,42209,,,,,,0.000000,0.000000
2022-01-18,24112.780000,5698.540000,6.360000,18.700000,42365,,,,,,0.000000,0.000000
2022-01-19,24127.850000,5642.910000,6.350000,19.180000,41678,,,,,,0.000000,0.000000
2022-01-20,24952.350000,5896.710000,6.340000,19.130000,40716,,,,,,0.000000,0.000000
2022-01-21,24965.550000,5870.570000,6.340000,20.420000,36476,,,,,,0.000000,0.000000
2022-01-24,24656.460000,5703.630000,6.330000,21.890000,36686,,,,,,0.000000,0.000000
2022-01-25,24243.610000,5552.680000,6.330000,24.230000,36951,,,,,,0.000000,0.000000
2022-01-26,24289.900000,5597.030000,6.330000,23.810000,36800,,,,,,0.000000,0.000000
2022-01-27,23807.000000,5383.630000,6.370000,25.770000,37164,,,,,,0.000000,0.000000
2022-01-28,23550.080000,5291.700000,6.370000,25.330000,37745,,,,,,0.000000,0.000000
2022-01-31,23802.260000,5416.290000,6.370000,24.240000,38499,,,,,,0.000000,0.000000
2022-02-04,24573.290000,5581.630000,6.360000,22.920000,41568,-0.116667,-0.800000,0.750000,-0.350000,-0.783333,-0.228667,-0.260000
2022-02-07,24579.550000,5529.510000,6.360000,23.190000,43834,-0.090909,-0.834711,0.735537,-0.404959,-0.553719,-0.205785,-0.229752
2022-02-08,24329.490000,5436.920000,6.370000,22.540000,44038,-0.213115,-0.901639,0.377049,-0.295082,-0.524590,-0.305574,-0.311475
2022-02-09,24829.990000,5635.500000,6.360000,22.230000,44389,0.073171,-0.658537,0.723577,-0.284553,-0.512195,-0.099187,-0.131707
2022-02-10,24924.350000,5666.990000,6.360000,22.110000,43521,0.145161,-0.596774,0.709677,-0.258065,-0.580645,-0.074516,-0.116129
2022-02-11,24906.660000,5597.050000,6.360000,23.200000,42388,0.120000,-0.728000,0.696000,-0.424000,-0.696000,-0.155360,-0.206400
2022-02-14,24556.570000,5502.180000,6.360000,25.230000,42550,-0.142857,-0.841270,0.682540,-0.777778,-0.682540,-0.307619,-0.352381
2022-02-15,24355.710000,5490.280000,6.330000,25.340000,44544,-0.228346,-0.858268,0.937008,-0.811024,-0.448819,-0.254331,-0.281890
2022-02-16,24718.900000,5616.380000,6.330000,23.630000,43884,0.015625,-0.671875,0.921875,-0.484375,-0.515625,-0.109063,-0.146875
2022-02-17,24792.770000,5662.280000,6.330000,23.620000,40553,0.054264,-0.550388,0.906977,-0.472868,-0.875969,-0.126822,-0.187597
2022-02-18,24327.710000,5479.900000,6.320000,25.010000,40000,-0.261538,-0.861538,0.984615,-0.738462,-0.876923,-0.308154,-0.350769
2022-02-21,24170.070000,5327.440000,6.320000,24.430000,37018,-0.374046,-0.954198,0.969466,-0.664122,-0.923664,-0.358931,-0.389313
2022-02-22,23520.000000,5226.700000,6.320000,27.520000,38248,-0.696970,-0.984848,0.954545,-0.954545,-0.878788,-0.495909,-0.512121
2022-02-23,23660.280000,5299.240000,6.310000,25.330000,37225,-0.639098,-0.954887,0.984962,-0.789474,-0.894737,-0.444662,-0.458647
2022-02-24,22901.560000,5069.790000,6.320000,29.480000,38339,-0.970149,-0.985075,0.925373,-0.985075,-0.850746,-0.578657,-0.573134
2022-02-25,22767.180000,5112.620000,6.310000,26.570000,39210,-0.970370,-0.970370,0.970370,-0.881481,-0.822222,-0.546667,-0.534815
2022-02-28,22713.020000,5118.020000,6.310000,26.990000,43188,-0.985294,-0.955882,0.955882,-0.897059,-0.500000,-0.504559,-0.476471
2022-03-01,22761.710000,5155.690000,6.320000,25.470000,44420,-0.956204,-0.941606,0.883212,-0.781022,-0.357664,-0.469051,-0.430657
2022-03-02,22343.920000,5015.740000,6.320000,27.810000,43913,-0.985507,-0.985507,0.869565,-0.956522,-0.405797,-0.523188,-0.492754
2022-03-03,22467.340000,4957.610000,6.320000,25.950000,42463,-0.971223,-0.985612,0.856115,-0.798561,-0.611511,-0.529065,-0.502158
2022-03-04,21905.290000,4737.930000,6.320000,27.940000,39143,-0.985714,-0.985714,0.842857,-0.957143,-0.828571,-0.592143,-0.582857
2022-03-07,21057.630000,4527.830000,6.320000,33.290000,38025,-0.985816,-0.985816,0.829787,-1.000000,-0.872340,-0.607801,-0.602837
2022-03-08,20765.870000,4382.320000,6.320000,33.910000,38745,-0.985915,-0.985915,0.816901,-1.000000,-0.816901,-0.602113,-0.594366
2022-03-09,20627.710000,4393.910000,6.320000,32.600000,41929,-0.986014,-0.972028,0.804196,-0.972028,-0.636364,-0.570350,-0.552448
2022-03-10,20890.260000,4436.650000,6.330000,30.450000,39416,-0.958333,-0.958333,0.708333,-0.958333,-0.777778,-0.597917,-0.588889
2022-03-11,20553.790000,4246.970000,6.360000,31.750000,38730,-0.986207,-0.986207,0.462069,-0.958621,-0.820690,-0.667586,-0.657931
2022-03-14,19531.660000,3778.600000,6.390000,38.020000,39671,-0.986301,-0.986301,-0.328767,-1.000000,-0.753425,-0.821918,-0.810959
2022-03-15,18415.080000,3472.420000,6.380000,49.440000,39286,-0.986395,-0.986395,-0.047619,-1.000000,-0.768707,-0.768027,-0.757823
2022-03-16,20087.500000,4243.390000,6.360000,41.100000,41119,-0.959459,-0.959459,0.459459,-0.986486,-0.662162,-0.635135,-0.621622
2022-03-17,21501.230000,4572.790000,6.360000,37.580000,40915,-0.879195,-0.879195,0.449664,-0.959732,-0.677852,-0.595302,-0.589262
2022-03-18,21412.400000,4484.930000,6.360000,33.210000,41768,-0.880000,-0.893333,0.440000,-0.920000,-0.586667,-0.580933,-0.568000
2022-03-21,21221.340000,4416.330000,6.370000,33.890000,41022,-0.880795,-0.907285,0.139073,-0.933775,-0.655629,-0.656821,-0.647682
2022-03-22,21889.280000,4653.700000,6.370000,30.070000,42373,-0.842105,-0.842105,0.131579,-0.855263,-0.500000,-0.598026,-0.581579
2022-03-23,22154.080000,4749.120000,6.390000,28.280000,42912,-0.816993,-0.816993,-0.359477,-0.803922,-0.398693,-0.660784,-0.639216
2022-03-24,21945.950000,4609.020000,6.380000,28.710000,44013,-0.818182,-0.844156,-0.077922,-0.818182,-0.259740,-0.592078,-0.563636
2022-03-25,21404.880000,4379.330000,6.380000,31.560000,44331,-0.870968,-0.935484,-0.083871,-0.870968,-0.238710,-0.632903,-0.600000
2022-03-28,21684.970000,4494.010000,6.390000,30.160000,47105,-0.833333,-0.858974,-0.371795,-0.846154,0.089744,-0.610128,-0.564103
2022-03-29,21927.630000,4607.090000,6.370000,28.170000,47449,-0.796178,-0.821656,0.146497,-0.757962,0.146497,-0.466115,-0.416561
2022-03-30,22232.030000,4622.570000,6.360000,26.760000,47075,-0.759494,-0.797468,0.455696,-0.645570,0.063291,-0.384304,-0.336709
2022-03-31,21996.850000,4557.990000,6.350000,25.820000,45525,-0.773585,-0.836478,0.660377,-0.572327,-0.132075,-0.374214,-0.330818
2022-04-01,22039.550000,4524.250000,6.360000,25.810000,46297,-0.762500,-0.850000,0.437500,-0.562500,-0.050000,-0.404875,-0.357500
2022-04-04,22502.310000,4769.990000,6.370000,25.100000,46629,-0.701863,-0.726708,0.118012,-0.428571,-0.006211,-0.398012,-0.349068
2022-04-06,22080.520000,4587.730000,6.360000,26.970000,43173,-0.753086,-0.802469,0.432099,-0.666667,-0.395062,-0.460247,-0.437037
2022-04-07,21808.980000,4474.130000,6.360000,27.830000,43448,-0.828221,-0.877301,0.423313,-0.742331,-0.361963,-0.505890,-0.477301
2022-04-08,21872.010000,4422.740000,6.370000,27.070000,42275,-0.817073,-0.890244,0.097561,-0.670732,-0.548780,-0.588049,-0.565854
2022-04-11,21208.300000,4191.030000,6.390000,31.500000,39497,-0.890909,-0.963636,-0.406061,-0.866667,-0.769697,-0.788121,-0.779394
2022-04-12,21319.130000,4249.590000,6.370000,30.580000,40078,-0.867470,-0.927711,0.096386,-0.855422,-0.734940,-0.666265,-0.657831
2022-04-13,21374.370000,4268.910000,6.380000,28.720000,41133,-0.856287,-0.916168,-0.125749,-0.784431,-0.640719,-0.680240,-0.664671
2022-04-14,21518.080000,4320.100000,6.390000,27.690000,39936,-0.809524,-0.904762,-0.416667,-0.678571,-0.750000,-0.723333,-0.711905
2022-04-19,21027.760000,4156.420000,6.420000,29.270000,41503,-0.905325,-0.964497,-0.467456,-0.786982,-0.621302,-0.770414,-0.749112
2022-04-20,20944.670000,4134.040000,6.440000,27.760000,41368,-0.905882,-0.964706,-0.564706,-0.682353,-0.623529,-0.774706,-0.748235
2022-04-21,20682.220000,3990.080000,6.480000,28.910000,40482,-0.929825,-0.964912,-0.964912,-0.777778,-0.719298,-0.890175,-0.871345
2022-04-22,20638.520000,4001.080000,6.520000,28.950000,39709,-0.930233,-0.953488,-1.000000,-0.779070,-0.755814,-0.900465,-0.883721
2022-04-26,19934.710000,3915.270000,6.590000,34.060000,38113,-0.965318,-0.965318,-1.000000,-0.953757,-0.884393,-0.958382,-0.953757
2022-04-27,19946.360000,3981.140000,6.580000,33.700000,39243,-0.954023,-0.954023,-0.988506,-0.919540,-0.793103,-0.931609,-0.921839
2022-04-28,20276.170000,4066.890000,6.660000,31.440000,39748,-0.931429,-0.920000,-1.000000,-0.840000,-0.725714,-0.898057,-0.883429
2022-04-29,21089.390000,4471.750000,6.640000,31.510000,38581,-0.818182,-0.750000,-0.988636,-0.852273,-0.840909,-0.845795,-0.850000
2022-05-03,21101.890000,4409.930000,6.650000,31.320000,37718,-0.807910,-0.785311,-0.988701,-0.819209,-0.909605,-0.856045,-0.862147
2022-05-04,20869.520000,4264.910000,6.620000,30.460000,39688,-0.865169,-0.842697,-0.966292,-0.797753,-0.719101,-0.848427,-0.838202
2022-05-05,20793.400000,4258.880000,6.680000,29.610000,36544,-0.865922,-0.843575,-1.000000,-0.743017,-0.977654,-0.886145,-0.886034
2022-05-06,20001.960000,4036.260000,6.720000,32.950000,36009,-0.944444,-0.922222,-1.000000,-0.888889,-0.988889,-0.949000,-0.948889
2022-05-10,19633.690000,3906.430000,6.740000,35.550000,31008,-0.966851,-0.966851,-1.000000,-0.955801,-0.988950,-0.975138,-0.975691
2022-05-11,19824.570000,4019.280000,6.760000,34.380000,29068,-0.956044,-0.912088,-1.000000,-0.945055,-0.989011,-0.958462,-0.960440
2022-05-12,19380.340000,3864.950000,6.830000,35.370000,28976,-0.978142,-0.967213,-1.000000,-0.945355,-0.989071,-0.976831,-0.975956
2022-05-13,19898.770000,4038.970000,6.790000,33.190000,29284,-0.934783,-0.880435,-0.989130,-0.858696,-0.967391,-0.927174,-0.926087
2022-05-16,19950.210000,4039.360000,6.800000,32.930000,29849,-0.902703,-0.870270,-0.989189,-0.837838,-0.956757,-0.911243,-0.911351
2022-05-17,20602.520000,4272.950000,6.740000,31.900000,30438,-0.849462,-0.752688,-0.956989,-0.817204,-0.946237,-0.859355,-0.864516
2022-05-18,20644.280000,4260.370000,6.780000,30.850000,28684,-0.818182,-0.775401,-0.967914,-0.743316,-0.989305,-0.853155,-0.858824
2022-05-19,20120.680000,4090.720000,6.730000,32.710000,30306,-0.872340,-0.851064,-0.925532,-0.829787,-0.936170,-0.881489,-0.882979
2022-05-20,20717.240000,4284.420000,6.690000,31.500000,29179,-0.788360,-0.724868,-0.904762,-0.767196,-0.957672,-0.819894,-0.828571
2022-05-23,20470.060000,4177.650000,6.660000,31.620000,29093,-0.852632,-0.821053,-0.884211,-0.789474,-0.957895,-0.858316,-0.861053
2022-05-24,20112.100000,4032.340000,6.660000,31.960000,29649,-0.874346,-0.895288,-0.884817,-0.811518,-0.926702,-0.879476,-0.878534
2022-05-25,20171.270000,4043.690000,6.710000,31.330000,29541,-0.854167,-0.854167,-0.906250,-0.718750,-0.927083,-0.855208,-0.852083
2022-05-26,20116.200000,4033.790000,6.770000,30.520000,29204,-0.865285,-0.886010,-0.958549,-0.678756,-0.937824,-0.871399,-0.865285
2022-05-27,20697.360000,4186.950000,6.720000,28.360000,28601,-0.752577,-0.783505,-0.907216,-0.536082,-0.989691,-0.793402,-0.793814
2022-05-30,21123.930000,4352.020000,6.670000,27.740000,31723,-0.641026,-0.661538,-0.856410,-0.456410,-0.846154,-0.691692,-0.692308
2022-05-31,21415.200000,4483.600000,6.680000,27.470000,31793,-0.571429,-0.561224,-0.867347,-0.418367,-0.836735,-0.645204,-0.651020
2022-06-01,21294.940000,4433.380000,6.700000,27.060000,29799,-0.614213,-0.593909,-0.878173,-0.390863,-0.888325,-0.670152,-0.673096
2022-06-02,21082.130000,4397.740000,6.650000,27.610000,30456,-0.666667,-0.626263,-0.797980,-0.444444,-0.848485,-0.677980,-0.676768
2022-06-06,21653.900000,4601.950000,6.660000,28.260000,31368,-0.527638,-0.467337,-0.829146,-0.527638,-0.829146,-0.619899,-0.636181
2022-06-07,21531.670000,4599.480000,6.670000,27.990000,31129,-0.530000,-0.470000,-0.840000,-0.510000,-0.830000,-0.620800,-0.636000
2022-06-08,22014.590000,4818.360000,6.700000,27.810000,30202,-0.432836,-0.383085,-0.880597,-0.482587,-0.870647,-0.584577,-0.609950
2022-06-09,21869.050000,4749.570000,6.700000,27.440000,30098,-0.495050,-0.396040,-0.881188,-0.386139,-0.871287,-0.590594,-0.605941
2022-06-10,21806.180000,4826.420000,6.730000,27.680000,29083,-0.507389,-0.369458,-0.921182,-0.428571,-0.950739,-0.614483,-0.635468
2022-06-13,21067.580000,4598.650000,6.780000,31.540000,22448,-0.676471,-0.480392,-0.970588,-0.774510,-0.990196,-0.753922,-0.778431
2022-06-14,21067.990000,4595.740000,6.760000,31.110000,22157,-0.668293,-0.482927,-0.941463,-0.707317,-0.990244,-0.736293,-0.758049
2022-06-15,21308.210000,4703.720000,6.670000,30.960000,22578,-0.592233,-0.407767,-0.796117,-0.699029,-0.970874,-0.665243,-0.693204
2022-06-16,20845.430000,4547.220000,6.680000,31.650000,20387,-0.729469,-0.516908,-0.816425,-0.797101,-0.990338,-0.749372,-0.770048
2022-06-17,21075.000000,4653.360000,6.710000,31.070000,20445,-0.653846,-0.413462,-0.865385,-0.692308,-0.980769,-0.698077,-0.721154
2022-06-20,21163.910000,4657.370000,6.690000,30.560000,20572,-0.607656,-0.397129,-0.818182,-0.655502,-0.971292,-0.665167,-0.689952
2022-06-21,21559.590000,4760.140000,6.690000,29.000000,20720,-0.485714,-0.352381,-0.819048,-0.561905,-0.961905,-0.605905,-0.636190
2022-06-22,21008.340000,4552.330000,6.710000,29.970000,19966,-0.696682,-0.516588,-0.867299,-0.601896,-0.990521,-0.721043,-0.734597
2022-06-23,21273.870000,4655.910000,6.700000,29.670000,21101,-0.575472,-0.396226,-0.839623,-0.584906,-0.943396,-0.645472,-0.667925
2022-06-24,21719.060000,4844.580000,6.680000,29.830000,21227,-0.446009,-0.305164,-0.774648,-0.586854,-0.934272,-0.575117,-0.609390
2022-06-27,22229.520000,5072.890000,6.690000,31.020000,20730,-0.317757,-0.271028,-0.803738,-0.691589,-0.943925,-0.554673,-0.605607
2022-06-28,22418.970000,5103.890000,6.700000,30.420000,20278,-0.293023,-0.265116,-0.841860,-0.618605,-0.981395,-0.548744,-0.600000
2022-06-29,21996.890000,4937.230000,6.710000,30.800000,20111,-0.361111,-0.305556,-0.870370,-0.666667,-0.981481,-0.589630,-0.637037
2022-06-30,21859.790000,4870.300000,6.690000,30.690000,19927,-0.428571,-0.308756,-0.788018,-0.658986,-0.990783,-0.592995,-0.635023
2022-07-04,21830.350000,4884.180000,6.690000,30.270000,20216,-0.431193,-0.302752,-0.788991,-0.596330,-0.963303,-0.579083,-0.616514
2022-07-05,21853.070000,4861.400000,6.710000,29.430000,20201,-0.424658,-0.315068,-0.872146,-0.515982,-0.963470,-0.584566,-0.618265
2022-07-06,21586.660000,4801.750000,6.710000,28.780000,20561,-0.481818,-0.345455,-0.872727,-0.472727,-0.918182,-0.594091,-0.618182
2022-07-07,21643.580000,4780.040000,6.690000,27.930000,21638,-0.475113,-0.348416,-0.773756,-0.384615,-0.864253,-0.551765,-0.569231
2022-07-08,21725.780000,4808.470000,6.680000,26.320000,21611,-0.441441,-0.333333,-0.711712,-0.162162,-0.864865,-0.493333,-0.502703
2022-07-11,21124.200000,4622.920000,6.730000,28.460000,19963,-0.623318,-0.443946,-0.910314,-0.443946,-0.982063,-0.668161,-0.680717
2022-07-12,20844.740000,4524.110000,6.740000,29.160000,19331,-0.750000,-0.571429,-0.928571,-0.508929,-0.991071,-0.746429,-0.750000
2022-07-13,20797.950000,4547.100000,6.730000,28.700000,20250,-0.751111,-0.546667,-0.902222,-0.448889,-0.928889,-0.717689,-0.715556
2022-07-14,20751.210000,4587.730000,6.760000,28.700000,20586,-0.769912,-0.495575,-0.946903,-0.451327,-0.876106,-0.713097,-0.707965
2022-07-15,20297.720000,4440.110000,6.750000,29.970000,20825,-0.850220,-0.621145,-0.920705,-0.585903,-0.850220,-0.774273,-0.765639
2022-07-18,20846.180000,4574.400000,6.760000,29.150000,22526,-0.710526,-0.500000,-0.947368,-0.500000,-0.789474,-0.691842,-0.689474
2022-07-19,20661.060000,4506.740000,6.740000,28.840000,23410,-0.790393,-0.572052,-0.903930,-0.467249,-0.772926,-0.713974,-0.701310
2022-07-20,20890.220000,4576.860000,6.770000,27.350000,23215,-0.686957,-0.486957,-0.956522,-0.226087,-0.773913,-0.640783,-0.626087
2022-07-21,20574.630000,4582.360000,6.770000,27.670000,23153,-0.826840,-0.480519,-0.956710,-0.272727,-0.774892,-0.685714,-0.662338
2022-07-22,20609.140000,4597.640000,6.760000,26.740000,22675,-0.810345,-0.448276,-0.931034,-0.155172,-0.775862,-0.651379,-0.624138
